"Date","Price","Open","High","Low","Vol.","Change %"
"10/04/2023","14,984.95","15,148.15","15,151.05","14,888.25","","-1.29%"
"10/03/2023","15,180.45","15,156.80","15,194.90","15,089.05","","0.26%"
"09/29/2023","15,141.05","15,043.85","15,186.35","15,003.80","","1.04%"
"09/28/2023","14,985.50","15,196.50","15,205.35","14,970.55","","-1.14%"
"09/27/2023","15,158.30","15,074.50","15,168.85","15,039.55","","0.75%"
"09/26/2023","15,045.60","15,068.95","15,105.65","15,022.10","","-0.06%"
"09/25/2023","15,054.85","15,002.65","15,071.70","14,891.10","","0.53%"
"09/22/2023","14,975.50","15,013.55","15,062.45","14,892.85","","-0.10%"
"09/21/2023","14,990.90","15,100.50","15,164.70","14,961.10","","-0.86%"
"09/20/2023","15,121.10","15,122.80","15,183.05","15,057.25","","-0.31%"
"09/18/2023","15,168.65","15,251.10","15,252.40","15,159.40","","-0.36%"
"09/15/2023","15,222.70","15,279.55","15,298.25","15,194.05","","0.12%"
"09/14/2023","15,204.15","15,142.15","15,222.15","15,122.75","","0.93%"
"09/13/2023","15,063.55","15,038.20","15,114.05","14,836.15","","0.12%"
"09/12/2023","15,045.10","15,598.50","15,599.05","15,027.00","","-2.97%"
"09/11/2023","15,504.90","15,431.50","15,513.75","15,410.65","","1.07%"
"09/08/2023","15,341.05","15,250.25","15,351.15","15,200.05","","0.93%"
"09/07/2023","15,200.05","15,135.25","15,209.65","15,104.05","","0.64%"
"09/06/2023","15,104.05","15,146.30","15,146.75","15,063.40","","0.02%"
"09/05/2023","15,100.70","14,998.45","15,114.90","14,935.05","","1.11%"
"09/04/2023","14,935.05","14,880.40","14,958.90","14,810.15","","0.84%"
"09/01/2023","14,810.15","14,719.35","14,820.25","14,679.60","","0.79%"
"08/31/2023","14,693.85","14,704.50","14,728.65","14,625.55","","0.27%"
"08/30/2023","14,654.45","14,624.80","14,675.85","14,620.10","","0.65%"
"08/29/2023","14,559.30","14,542.45","14,572.45","14,524.55","","0.39%"
"08/28/2023","14,502.60","14,492.75","14,530.50","14,456.90","","0.43%"
"08/25/2023","14,440.65","14,526.10","14,556.05","14,407.95","","-0.74%"
"08/24/2023","14,547.85","14,596.90","14,633.05","14,534.50","","0.27%"
"08/23/2023","14,508.75","14,506.45","14,556.90","14,496.80","","0.38%"
"08/22/2023","14,454.10","14,353.15","14,460.50","14,343.10","","1.06%"
"08/21/2023","14,302.15","14,227.90","14,311.70","14,205.95","","0.77%"
"08/18/2023","14,193.45","14,226.95","14,253.25","14,159.20","","-0.15%"
"08/17/2023","14,215.20","14,209.80","14,258.05","14,191.55","","0.30%"
"08/16/2023","14,172.60","14,138.10","14,188.50","14,078.90","","0.13%"
"08/14/2023","14,153.95","14,181.00","14,182.50","13,985.30","","-0.26%"
"08/11/2023","14,190.30","14,292.75","14,297.10","14,172.80","","-0.27%"
"08/10/2023","14,228.50","14,255.70","14,276.80","14,175.00","","-0.01%"
"08/09/2023","14,230.05","14,212.15","14,237.30","14,143.95","","0.31%"
"08/08/2023","14,186.20","14,198.50","14,210.40","14,080.95","","0.26%"
"08/07/2023","14,149.95","14,120.25","14,159.65","14,081.35","","0.50%"
"08/04/2023","14,079.30","14,046.45","14,109.55","14,021.60","","0.72%"
"08/03/2023","13,979.05","13,968.65","14,022.90","13,911.40","","0.03%"
"08/02/2023","13,975.20","14,144.35","14,147.55","13,857.85","","-1.24%"
"08/01/2023","14,151.00","14,190.05","14,200.00","14,129.00","","0.08%"
"07/31/2023","14,140.00","14,000.65","14,153.85","13,993.45","","1.17%"
"07/28/2023","13,976.00","13,927.35","13,985.05","13,898.85","","0.55%"
"07/27/2023","13,898.90","13,934.10","13,957.35","13,859.55","","0.18%"
"07/26/2023","13,873.30","13,875.65","13,898.65","13,852.25","","0.32%"
"07/25/2023","13,829.15","13,828.50","13,846.15","13,755.90","","0.49%"
"07/24/2023","13,762.20","13,805.85","13,830.70","13,746.50","","-0.08%"
"07/21/2023","13,772.85","13,763.55","13,797.10","13,742.75","","-0.19%"
"07/20/2023","13,799.55","13,800.60","13,812.25","13,777.15","","0.22%"
"07/19/2023","13,769.80","13,726.30","13,775.90","13,701.85","","0.60%"
"07/18/2023","13,688.20","13,745.45","13,754.90","13,627.70","","-0.15%"
"07/17/2023","13,709.10","13,701.85","13,751.40","13,686.50","","0.38%"
"07/14/2023","13,657.45","13,581.85","13,664.85","13,557.85","","1.00%"
"07/13/2023","13,522.40","13,649.25","13,669.05","13,486.85","","-0.57%"
"07/12/2023","13,600.00","13,574.25","13,615.00","13,549.75","","0.49%"
"07/11/2023","13,534.35","13,477.40","13,563.15","13,467.95","","0.75%"
"07/10/2023","13,433.50","13,530.30","13,534.10","13,410.45","","-0.42%"
"07/07/2023","13,490.70","13,588.20","13,609.90","13,455.80","","-0.75%"
"07/06/2023","13,593.10","13,504.65","13,597.00","13,491.20","","0.83%"
"07/05/2023","13,481.65","13,432.60","13,493.00","13,412.80","","0.57%"
"07/04/2023","13,405.20","13,476.05","13,478.30","13,387.00","","-0.17%"
"07/03/2023","13,427.60","13,472.75","13,484.75","13,412.25","","0.20%"
"06/30/2023","13,401.45","13,360.05","13,411.95","13,352.65","","0.64%"
"06/28/2023","13,316.45","13,309.75","13,336.50","13,273.80","","0.50%"
"06/27/2023","13,250.60","13,233.90","13,283.90","13,219.55","","0.48%"
"06/26/2023","13,187.55","13,082.20","13,202.60","13,033.05","","0.84%"
"06/23/2023","13,077.50","13,240.60","13,242.40","13,063.50","","-1.24%"
"06/22/2023","13,241.80","13,383.35","13,388.70","13,202.30","","-0.83%"
"06/21/2023","13,353.30","13,339.60","13,402.25","13,319.45","","0.73%"
"06/20/2023","13,255.90","13,200.95","13,264.95","13,155.85","","0.46%"
"06/19/2023","13,195.05","13,246.50","13,280.40","13,182.30","","0.02%"
"06/16/2023","13,192.90","13,146.75","13,212.35","13,138.30","","0.70%"
"06/15/2023","13,100.90","13,103.05","13,143.45","13,065.95","","0.17%"
"06/14/2023","13,078.75","13,084.65","13,092.60","13,043.20","","0.28%"
"06/13/2023","13,042.20","12,925.55","13,051.20","12,923.05","","1.18%"
"06/12/2023","12,890.60","12,855.10","12,897.70","12,798.85","","0.59%"
"06/09/2023","12,814.80","12,866.65","12,889.15","12,799.90","","-0.13%"
"06/08/2023","12,831.40","12,939.30","12,949.60","12,815.30","","-0.54%"
"06/07/2023","12,900.80","12,805.30","12,909.85","12,799.65","","1.12%"
"06/06/2023","12,757.40","12,758.00","12,767.45","12,689.25","","0.11%"
"06/05/2023","12,743.35","12,762.05","12,781.80","12,733.60","","0.30%"
"06/02/2023","12,705.40","12,691.50","12,721.90","12,685.20","","0.45%"
"06/01/2023","12,647.95","12,635.30","12,702.85","12,631.15","","0.19%"
"05/31/2023","12,623.35","12,574.65","12,635.45","12,548.95","","0.37%"
"05/30/2023","12,576.60","12,549.05","12,589.55","12,529.80","","0.37%"
"05/29/2023","12,530.70","12,540.60","12,550.35","12,485.05","","0.35%"
"05/26/2023","12,486.85","12,407.35","12,495.60","12,397.25","","0.76%"
"05/25/2023","12,392.15","12,357.95","12,403.20","12,342.95","","0.31%"
"05/24/2023","12,353.90","12,340.25","12,389.35","12,300.05","","0.15%"
"05/23/2023","12,335.65","12,306.50","12,349.95","12,291.20","","0.58%"
"05/22/2023","12,264.65","12,190.55","12,272.00","12,157.00","","0.54%"
"05/19/2023","12,198.45","12,227.70","12,227.70","12,090.55","","-0.13%"
"05/18/2023","12,213.80","12,332.15","12,343.85","12,197.25","","-0.57%"
"05/17/2023","12,284.35","12,303.95","12,323.85","12,209.95","","-0.07%"
"05/16/2023","12,293.05","12,307.75","12,374.60","12,285.60","","0.23%"
"05/15/2023","12,264.65","12,205.50","12,288.20","12,174.30","","0.56%"
"05/12/2023","12,196.10","12,251.00","12,251.00","12,173.55","","-0.30%"
"05/11/2023","12,232.85","12,240.35","12,263.85","12,212.60","","0.31%"
"05/10/2023","12,195.20","12,215.55","12,217.70","12,115.10","","0.08%"
"05/09/2023","12,184.95","12,213.05","12,271.55","12,166.70","","0.06%"
"05/08/2023","12,177.70","12,108.00","12,187.05","12,100.00","","0.93%"
"05/05/2023","12,066.05","12,152.45","12,174.35","12,052.80","","-0.65%"
"05/04/2023","12,145.50","12,089.45","12,155.90","12,083.75","","0.65%"
"05/03/2023","12,066.75","12,025.95","12,098.60","12,003.10","","0.25%"
"05/02/2023","12,037.15","11,997.30","12,063.00","11,990.55","","0.78%"
"04/28/2023","11,943.55","11,841.55","11,950.80","11,828.25","","1.12%"
"04/27/2023","11,811.50","11,753.55","11,820.30","11,747.90","","0.58%"
"04/26/2023","11,743.10","11,720.80","11,750.75","11,676.20","","0.11%"
"04/25/2023","11,730.60","11,748.30","11,764.25","11,716.20","","-0.07%"
"04/24/2023","11,738.60","11,723.70","11,746.80","11,681.40","","0.27%"
"04/21/2023","11,707.55","11,776.55","11,777.40","11,663.50","","-0.41%"
"04/20/2023","11,755.95","11,784.55","11,799.45","11,747.55","","-0.07%"
"04/19/2023","11,763.95","11,805.25","11,820.90","11,752.55","","-0.16%"
"04/18/2023","11,783.35","11,739.45","11,804.30","11,721.30","","0.59%"
"04/17/2023","11,714.45","11,649.80","11,720.85","11,603.80","","0.37%"
"04/13/2023","11,671.20","11,676.95","11,703.45","11,630.10","","0.16%"
"04/12/2023","11,652.30","11,607.25","11,658.85","11,595.70","","0.60%"
"04/11/2023","11,582.80","11,562.55","11,608.05","11,540.40","","0.43%"
"04/10/2023","11,532.85","11,529.75","11,541.95","11,479.00","","0.36%"
"04/06/2023","11,491.20","11,416.45","11,505.70","11,378.70","","0.66%"
"04/05/2023","11,415.75","11,412.40","11,421.50","11,376.10","","0.10%"
"04/03/2023","11,404.35","11,410.50","11,413.95","11,361.00","","0.46%"
"03/31/2023","11,352.25","11,298.20","11,386.30","11,296.45","","0.90%"
"03/29/2023","11,250.70","11,054.85","11,273.90","11,054.85","","1.67%"
"03/28/2023","11,065.65","11,119.35","11,131.85","11,016.50","","-0.33%"
"03/27/2023","11,102.10","11,172.70","11,180.65","11,088.85","","-0.56%"
"03/24/2023","11,164.65","11,293.50","11,305.05","11,144.20","","-1.16%"
"03/23/2023","11,295.80","11,324.45","11,350.70","11,286.05","","-0.38%"
"03/22/2023","11,339.20","11,350.05","11,380.15","11,328.75","","0.28%"
"03/21/2023","11,308.10","11,288.60","11,320.50","11,258.90","","0.56%"
"03/20/2023","11,245.60","11,349.30","11,370.50","11,165.85","","-0.96%"
"03/17/2023","11,354.25","11,378.00","11,406.25","11,304.25","","0.43%"
"03/16/2023","11,305.20","11,291.20","11,339.10","11,161.95","","-0.03%"
"03/15/2023","11,308.80","11,383.05","11,409.10","11,291.80","","0.04%"
"03/14/2023","11,304.70","11,387.20","11,395.90","11,259.95","","-0.62%"
"03/13/2023","11,375.20","11,556.50","11,595.80","11,339.55","","-1.79%"
"03/10/2023","11,582.15","11,594.10","11,594.20","11,493.70","","-0.67%"
"03/09/2023","11,660.00","11,753.60","11,769.80","11,643.95","","-0.55%"
"03/08/2023","11,724.60","11,650.00","11,738.30","11,624.45","","0.32%"
"03/06/2023","11,686.90","11,653.25","11,751.80","11,649.30","","0.70%"
"03/03/2023","11,605.20","11,600.95","11,638.05","11,582.75","","0.50%"
"03/02/2023","11,547.05","11,580.95","11,587.80","11,536.05","","-0.22%"
"03/01/2023","11,572.20","11,428.00","11,582.70","11,426.90","","1.41%"
"02/28/2023","11,411.25","11,365.15","11,427.05","11,336.05","","0.63%"
"02/27/2023","11,339.85","11,395.35","11,397.00","11,245.30","","-0.56%"
"02/24/2023","11,403.35","11,464.05","11,502.95","11,394.10","","-0.24%"
"02/23/2023","11,431.25","11,466.00","11,477.30","11,346.65","","-0.24%"
"02/22/2023","11,459.20","11,538.70","11,559.20","11,421.20","","-1.00%"
"02/21/2023","11,575.10","11,629.55","11,654.65","11,560.20","","-0.27%"
"02/20/2023","11,606.15","11,635.20","11,653.70","11,547.00","","0.00%"
"02/17/2023","11,605.65","11,654.00","11,678.50","11,587.25","","-0.63%"
"02/16/2023","11,679.20","11,637.65","11,711.80","11,617.65","","0.77%"
"02/15/2023","11,590.35","11,520.50","11,600.70","11,515.40","","0.48%"
"02/14/2023","11,535.00","11,590.95","11,609.00","11,494.60","","-0.43%"
"02/13/2023","11,584.95","11,726.00","11,736.75","11,567.75","","-1.31%"
"02/10/2023","11,738.30","11,688.45","11,761.90","11,663.45","","0.25%"
"02/09/2023","11,709.45","11,721.55","11,730.15","11,670.55","","0.09%"
"02/08/2023","11,699.35","11,626.50","11,711.90","11,586.55","","0.84%"
"02/07/2023","11,601.60","11,621.10","11,635.40","11,545.85","","-0.01%"
"02/06/2023","11,602.95","11,505.75","11,616.90","11,493.35","","0.85%"
"02/03/2023","11,504.70","11,548.35","11,568.35","11,348.60","","-0.12%"
"02/02/2023","11,518.05","11,458.10","11,579.50","11,420.55","","0.18%"
"02/01/2023","11,497.65","11,685.55","11,767.70","11,318.70","","-0.85%"
"01/31/2023","11,596.65","11,455.80","11,618.95","11,388.65","","1.53%"
"01/30/2023","11,422.30","11,427.00","11,528.45","11,343.20","","-0.15%"
"01/27/2023","11,439.60","11,604.10","11,619.65","11,314.15","","-1.24%"
"01/25/2023","11,583.20","11,717.25","11,718.15","11,550.15","","-1.25%"
"01/24/2023","11,729.90","11,790.05","11,807.25","11,714.05","","-0.35%"
"01/23/2023","11,771.05","11,767.35","11,780.70","11,720.15","","0.19%"
"01/20/2023","11,748.95","11,836.40","11,847.00","11,737.80","","-0.70%"
"01/19/2023","11,832.35","11,816.35","11,848.95","11,787.40","","-0.10%"
"01/18/2023","11,843.70","11,818.75","11,851.95","11,784.80","","0.42%"
"01/17/2023","11,793.60","11,820.90","11,826.05","11,721.20","","-0.06%"
"01/16/2023","11,800.30","11,858.35","11,895.00","11,788.30","","-0.25%"
"01/13/2023","11,830.40","11,862.40","11,862.70","11,765.90","","-0.05%"
"01/12/2023","11,836.40","11,900.05","11,900.15","11,792.50","","-0.22%"
"01/11/2023","11,862.85","11,925.85","11,940.05","11,847.05","","-0.31%"
"01/10/2023","11,899.55","11,966.50","11,966.50","11,836.10","","-0.41%"
"01/09/2023","11,948.90","11,934.50","11,964.40","11,882.05","","0.83%"
"01/06/2023","11,850.60","11,949.75","11,959.30","11,807.80","","-0.69%"
"01/05/2023","11,932.85","11,925.50","11,941.45","11,849.10","","0.39%"
"01/04/2023","11,886.95","12,013.45","12,030.00","11,848.45","","-0.90%"
"01/03/2023","11,994.40","11,995.90","12,025.50","11,958.65","","0.20%"
"01/02/2023","11,970.30","11,923.30","11,979.00","11,877.75","","0.71%"
"12/30/2022","11,885.75","11,901.80","11,945.90","11,862.70","","0.48%"
"12/29/2022","11,829.25","11,773.85","11,853.70","11,695.25","","0.14%"
"12/28/2022","11,812.20","11,775.40","11,837.95","11,711.70","","0.32%"
"12/27/2022","11,774.15","11,741.25","11,804.85","11,673.80","","0.93%"
"12/26/2022","11,665.30","11,385.10","11,688.75","11,291.45","","2.48%"
"12/23/2022","11,383.05","11,685.75","11,711.15","11,360.05","","-3.51%"
"12/22/2022","11,797.05","11,960.05","11,996.50","11,715.75","","-0.93%"
"12/21/2022","11,908.15","12,141.20","12,189.70","11,881.85","","-1.57%"
"12/20/2022","12,098.55","12,100.25","12,120.90","11,994.90","","-0.17%"
"12/19/2022","12,118.95","12,083.80","12,126.30","12,001.55","","0.48%"
"12/16/2022","12,061.25","12,191.35","12,226.20","12,028.40","","-1.44%"
"12/15/2022","12,237.90","12,352.60","12,378.55","12,210.95","","-0.91%"
"12/14/2022","12,349.70","12,313.40","12,374.60","12,300.30","","0.65%"
"12/13/2022","12,270.45","12,258.00","12,277.05","12,217.95","","0.42%"
"12/12/2022","12,218.95","12,185.15","12,227.30","12,087.95","","0.31%"
"12/09/2022","12,181.60","12,294.45","12,323.00","12,090.30","","-0.45%"
"12/08/2022","12,237.05","12,210.55","12,246.05","12,175.75","","0.48%"
"12/07/2022","12,178.85","12,259.25","12,273.95","12,159.90","","-0.49%"
"12/06/2022","12,239.30","12,280.85","12,296.95","12,217.85","","-0.48%"
"12/05/2022","12,298.50","12,331.50","12,332.10","12,244.85","","0.07%"
"12/02/2022","12,289.60","12,199.05","12,297.50","12,188.60","","0.86%"
"12/01/2022","12,185.25","12,158.40","12,209.80","12,122.30","","0.76%"
"11/30/2022","12,093.50","11,998.45","12,121.65","11,997.40","","0.92%"
"11/29/2022","11,983.10","12,030.85","12,053.70","11,965.60","","-0.36%"
"11/28/2022","12,025.95","11,950.15","12,037.00","11,944.25","","0.69%"
"11/25/2022","11,943.55","11,865.55","11,953.80","11,862.70","","0.90%"
"11/24/2022","11,837.60","11,832.05","11,842.55","11,806.45","","0.40%"
"11/23/2022","11,790.20","11,799.55","11,818.85","11,773.45","","0.24%"
"11/22/2022","11,762.55","11,743.50","11,771.65","11,726.30","","0.37%"
"11/21/2022","11,719.55","11,719.00","11,744.45","11,681.85","","0.00%"
"11/18/2022","11,719.95","11,799.15","11,810.65","11,653.35","","-0.40%"
"11/17/2022","11,767.05","11,807.10","11,813.60","11,742.65","","-0.42%"
"11/16/2022","11,816.55","11,903.90","11,929.95","11,777.70","","-0.60%"
"11/15/2022","11,888.25","11,904.15","11,923.10","11,861.75","","-0.04%"
"11/14/2022","11,893.60","11,899.60","11,930.70","11,830.20","","-0.04%"
"11/11/2022","11,898.55","12,008.85","12,045.00","11,880.65","","0.14%"
"11/10/2022","11,881.95","11,963.80","11,976.80","11,835.20","","-0.91%"
"11/09/2022","11,991.25","12,115.90","12,117.55","11,973.65","","-0.62%"
"11/07/2022","12,066.05","12,038.40","12,076.75","12,006.05","","0.73%"
"11/04/2022","11,978.15","12,005.10","12,035.35","11,950.70","","-0.06%"
"11/03/2022","11,984.75","11,914.35","11,997.60","11,909.20","","0.16%"
"11/02/2022","11,965.65","11,975.15","12,014.30","11,944.05","","-0.02%"
"11/01/2022","11,967.90","11,905.35","11,981.10","11,899.00","","0.84%"
"10/31/2022","11,868.15","11,767.25","11,874.45","11,766.50","","1.30%"
"10/28/2022","11,715.55","11,813.40","11,823.45","11,689.75","","-0.65%"
"10/27/2022","11,791.80","11,758.20","11,805.85","11,740.90","","0.62%"
"10/25/2022","11,718.90","11,718.30","11,750.65","11,641.00","","0.14%"
"10/24/2022","11,703.00","11,761.90","11,762.00","11,691.25","","0.56%"
"10/21/2022","11,637.60","11,733.35","11,770.75","11,603.05","","-0.59%"
"10/20/2022","11,706.15","11,685.15","11,717.65","11,616.50","","-0.27%"
"10/19/2022","11,737.90","11,761.80","11,791.65","11,715.00","","0.09%"
"10/18/2022","11,727.75","11,689.35","11,737.80","11,645.40","","1.00%"
"10/17/2022","11,611.65","11,561.85","11,626.70","11,472.80","","0.17%"
"10/14/2022","11,591.65","11,751.80","11,777.65","11,579.70","","-0.07%"
"10/13/2022","11,599.70","11,677.65","11,695.75","11,558.15","","-0.62%"
"10/12/2022","11,672.45","11,642.60","11,688.15","11,529.55","","0.56%"
"10/11/2022","11,607.00","11,829.75","11,832.00","11,581.10","","-1.60%"
"10/10/2022","11,796.05","11,778.35","11,831.20","11,727.60","","-0.90%"
"10/07/2022","11,903.05","11,944.45","11,953.75","11,826.10","","-0.25%"
"10/06/2022","11,933.35","11,878.80","11,963.80","11,875.65","","1.18%"
"10/04/2022","11,794.35","11,692.10","11,803.30","11,656.70","","2.26%"
"10/03/2022","11,533.35","11,658.95","11,694.30","11,481.05","","-1.04%"
"09/30/2022","11,654.45","11,478.70","11,673.95","11,373.65","","1.44%"
"09/29/2022","11,488.60","11,552.00","11,590.50","11,416.55","","0.43%"
"09/28/2022","11,439.40","11,401.05","11,533.75","11,371.60","","-0.26%"
"09/27/2022","11,469.75","11,519.50","11,574.30","11,375.95","","0.07%"
"09/26/2022","11,461.70","11,711.10","11,715.50","11,377.85","","-2.96%"
"09/23/2022","11,811.90","12,082.05","12,104.20","11,798.70","","-2.12%"
"09/22/2022","12,067.40","11,992.85","12,097.05","11,928.10","","0.33%"
"09/21/2022","12,027.50","12,124.80","12,194.50","12,000.00","","-0.69%"
"09/20/2022","12,111.30","12,029.50","12,174.65","12,026.15","","1.46%"
"09/19/2022","11,936.55","11,954.50","11,984.05","11,810.90","","0.03%"
"09/16/2022","11,933.30","12,240.60","12,260.60","11,863.00","","-2.53%"
"09/15/2022","12,242.85","12,266.25","12,308.90","12,173.55","","0.32%"
"09/14/2022","12,203.55","12,093.80","12,234.65","12,081.30","","-0.34%"
"09/13/2022","12,245.65","12,289.30","12,314.10","12,232.95","","0.14%"
"09/12/2022","12,228.05","12,184.00","12,242.25","12,173.25","","0.81%"
"09/09/2022","12,129.45","12,155.15","12,195.75","12,098.35","","0.40%"
"09/08/2022","12,080.80","12,124.90","12,146.35","12,053.45","","0.35%"
"09/07/2022","12,038.85","11,945.55","12,050.10","11,927.70","","0.53%"
"09/06/2022","11,974.95","11,987.10","12,005.85","11,924.00","","0.37%"
"09/05/2022","11,930.35","11,900.70","11,952.55","11,896.85","","0.55%"
"09/02/2022","11,865.55","11,957.05","11,982.75","11,849.80","","-0.26%"
"09/01/2022","11,896.95","11,805.25","11,918.10","11,790.05","","0.25%"
"08/30/2022","11,867.00","11,722.05","11,879.25","11,720.00","","2.00%"
"08/29/2022","11,633.90","11,418.15","11,647.80","11,417.35","","-0.82%"
"08/26/2022","11,730.60","11,752.35","11,801.30","11,709.75","","0.38%"
"08/25/2022","11,685.85","11,738.55","11,775.35","11,667.20","","0.09%"
"08/24/2022","11,675.05","11,595.40","11,682.45","11,588.70","","0.66%"
"08/23/2022","11,598.85","11,396.40","11,620.90","11,391.50","","0.95%"
"08/22/2022","11,489.80","11,670.25","11,670.25","11,467.75","","-1.81%"
"08/19/2022","11,701.35","11,886.60","11,903.20","11,673.45","","-1.25%"
"08/18/2022","11,849.45","11,835.05","11,884.35","11,808.40","","0.16%"
"08/17/2022","11,830.60","11,828.65","11,858.45","11,811.85","","0.41%"
"08/16/2022","11,782.30","11,683.55","11,788.65","11,669.05","","1.36%"
"08/12/2022","11,624.60","11,571.65","11,641.80","11,547.50","","0.65%"
"08/11/2022","11,549.80","11,546.65","11,566.10","11,529.15","","0.80%"
"08/10/2022","11,458.05","11,522.15","11,536.80","11,427.20","","-0.21%"
"08/08/2022","11,482.30","11,465.45","11,530.20","11,416.40","","0.25%"
"08/05/2022","11,453.70","11,451.45","11,488.60","11,422.80","","0.31%"
"08/04/2022","11,417.95","11,410.05","11,453.05","11,225.55","","0.54%"
"08/03/2022","11,356.90","11,415.15","11,424.45","11,271.60","","-0.52%"
"08/02/2022","11,416.65","11,364.15","11,437.10","11,305.90","","0.46%"
"08/01/2022","11,364.15","11,256.45","11,370.75","11,201.20","","1.51%"
"07/29/2022","11,194.70","11,118.20","11,206.85","11,110.40","","1.40%"
"07/28/2022","11,040.55","11,027.90","11,050.85","10,969.25","","0.74%"
"07/27/2022","10,959.60","10,855.70","10,969.95","10,829.40","","0.86%"
"07/26/2022","10,866.20","10,992.45","10,995.85","10,853.75","","-1.07%"
"07/25/2022","10,983.70","10,995.65","11,009.50","10,936.80","","-0.07%"
"07/22/2022","10,991.60","11,022.50","11,043.40","10,952.85","","0.18%"
"07/21/2022","10,972.00","10,845.15","10,984.60","10,826.50","","1.30%"
"07/20/2022","10,831.00","10,910.70","10,911.30","10,812.00","","0.13%"
"07/19/2022","10,817.10","10,716.05","10,829.15","10,704.00","","0.74%"
"07/18/2022","10,737.40","10,674.10","10,745.75","10,666.30","","1.36%"
"07/15/2022","10,593.65","10,558.35","10,604.45","10,519.75","","0.67%"
"07/14/2022","10,522.90","10,555.40","10,572.45","10,432.85","","-0.08%"
"07/13/2022","10,531.00","10,571.90","10,605.30","10,509.85","","0.10%"
"07/12/2022","10,520.35","10,547.35","10,605.15","10,507.80","","-0.54%"
"07/11/2022","10,577.65","10,445.90","10,591.15","10,426.05","","1.01%"
"07/08/2022","10,472.40","10,511.25","10,514.85","10,418.20","","0.21%"
"07/07/2022","10,450.20","10,389.15","10,458.20","10,381.50","","1.33%"
"07/06/2022","10,312.65","10,149.95","10,325.15","10,112.25","","1.79%"
"07/05/2022","10,131.35","10,179.20","10,238.00","10,117.25","","-0.12%"
"07/04/2022","10,143.45","10,086.60","10,153.10","10,052.00","","0.65%"
"07/01/2022","10,077.75","10,008.05","10,094.15","9,937.85","","0.35%"
"06/30/2022","10,042.80","10,116.40","10,155.60","10,017.85","","-0.57%"
"06/29/2022","10,100.65","10,030.55","10,115.70","10,014.40","","-0.22%"
"06/28/2022","10,123.15","10,052.95","10,133.05","9,994.00","","0.39%"
"06/27/2022","10,083.75","10,104.80","10,130.90","10,070.10","","1.03%"
"06/24/2022","9,980.80","9,916.30","9,990.70","9,910.85","","1.38%"
"06/23/2022","9,845.05","9,760.05","9,871.80","9,723.75","","1.15%"
"06/22/2022","9,732.95","9,853.70","9,853.70","9,715.95","","-1.45%"
"06/21/2022","9,876.30","9,638.30","9,888.20","9,633.60","","3.09%"
"06/20/2022","9,580.35","9,781.50","9,797.85","9,496.60","","-1.96%"
"06/17/2022","9,772.25","9,814.95","9,887.20","9,699.65","","-1.14%"
"06/16/2022","9,884.55","10,214.15","10,228.00","9,845.35","","-2.23%"
"06/15/2022","10,109.65","10,125.65","10,161.00","10,081.35","","0.34%"
"06/14/2022","10,075.75","10,041.65","10,186.90","10,035.25","","-0.24%"
"06/13/2022","10,100.10","10,216.15","10,221.20","10,078.65","","-2.71%"
"06/10/2022","10,381.05","10,359.95","10,413.15","10,347.00","","-0.71%"
"06/09/2022","10,455.10","10,375.30","10,468.00","10,343.75","","0.41%"
"06/08/2022","10,412.10","10,469.90","10,517.00","10,378.40","","-0.41%"
"06/07/2022","10,455.35","10,493.00","10,496.60","10,400.55","","-0.69%"
"06/06/2022","10,527.90","10,540.30","10,547.60","10,407.50","","-0.20%"
"06/03/2022","10,548.85","10,787.15","10,798.65","10,540.40","","-1.51%"
"06/02/2022","10,710.75","10,663.50","10,720.50","10,617.15","","0.52%"
"06/01/2022","10,655.20","10,639.50","10,720.55","10,599.15","","0.37%"
"05/31/2022","10,616.30","10,611.05","10,699.55","10,596.85","","0.04%"
"05/30/2022","10,611.75","10,478.10","10,618.20","10,471.15","","2.36%"
"05/27/2022","10,367.20","10,340.30","10,377.85","10,292.20","","1.25%"
"05/26/2022","10,238.75","10,154.05","10,274.80","9,951.10","","1.19%"
"05/25/2022","10,118.65","10,387.80","10,408.50","10,106.55","","-2.28%"
"05/24/2022","10,354.25","10,447.50","10,466.60","10,331.10","","-0.62%"
"05/23/2022","10,418.75","10,515.75","10,557.55","10,401.85","","-0.40%"
"05/20/2022","10,460.55","10,403.70","10,469.90","10,394.45","","2.04%"
"05/19/2022","10,251.80","10,309.15","10,350.05","10,216.30","","-2.72%"
"05/18/2022","10,538.20","10,611.55","10,659.70","10,513.15","","-0.12%"
"05/17/2022","10,551.05","10,349.80","10,564.85","10,324.50","","2.52%"
"05/16/2022","10,291.30","10,214.80","10,312.85","10,126.65","","1.27%"
"05/13/2022","10,161.85","10,187.85","10,343.70","10,134.50","","0.99%"
"05/12/2022","10,062.45","10,204.95","10,217.30","9,979.45","","-2.15%"
"05/11/2022","10,283.10","10,375.95","10,444.95","10,097.60","","-0.68%"
"05/10/2022","10,353.80","10,525.60","10,644.70","10,329.60","","-1.83%"
"05/09/2022","10,546.30","10,642.00","10,651.75","10,470.55","","-1.72%"
"05/06/2022","10,731.30","10,740.70","10,768.35","10,653.35","","-1.72%"
"05/05/2022","10,918.90","11,003.05","11,063.25","10,894.45","","0.02%"
"05/04/2022","10,916.35","11,190.60","11,216.00","10,879.25","","-2.05%"
