"Date","Price","Open","High","Low","Vol.","Change %"
"20-01-2010","6,482.96","6,482.96","6,482.96","6,482.96","","-0.08%"
"19-01-2010","6,487.84","6,487.84","6,487.84","6,487.84","","-0.93%"
"18-01-2010","6,548.67","6,548.67","6,548.67","6,548.67","","0.43%"
"15-01-2010","6,520.55","6,520.55","6,520.55","6,520.55","","-0.15%"
"14-01-2010","6,530.12","6,530.12","6,530.12","6,530.12","","0.50%"
"13-01-2010","6,497.91","6,497.91","6,497.91","6,497.91","","0.45%"
"12-01-2010","6,468.64","6,468.64","6,468.64","6,468.64","","-0.74%"
"11-01-2010","6,517.09","6,517.09","6,517.09","6,517.09","","0.09%"
"08-01-2010","6,511.19","6,511.19","6,511.19","6,511.19","","-0.35%"
"07-01-2010","6,533.98","6,533.98","6,533.98","6,533.98","","-0.35%"
"06-01-2010","6,557.20","6,557.20","6,557.20","6,557.20","","0.95%"
"05-01-2010","6,495.62","6,495.62","6,495.62","6,495.62","","0.00%"
"04-01-2010","6,495.62","6,495.62","6,495.62","6,495.62","","0.60%"
"31-12-2009","6,456.97","6,456.97","6,456.97","6,456.97","","0.61%"
"30-12-2009","6,417.72","6,417.72","6,417.72","6,417.72","","-0.36%"
"29-12-2009","6,440.68","6,440.68","6,440.68","6,440.68","","0.18%"
"24-12-2009","6,428.86","6,428.86","6,428.86","6,428.86","","0.66%"
"23-12-2009","6,386.57","6,386.57","6,386.57","6,386.57","","3.18%"
"22-12-2009","6,189.52","6,189.52","6,189.52","6,189.52","","0.71%"
"21-12-2009","6,146.13","6,146.13","6,146.13","6,146.13","","-0.70%"
"18-12-2009","6,189.67","6,189.67","6,189.67","6,189.67","","-1.07%"
"17-12-2009","6,256.77","6,256.77","6,256.77","6,256.77","","-0.01%"
"16-12-2009","6,257.11","6,257.11","6,257.11","6,257.11","","0.18%"
"15-12-2009","6,246.00","6,246.00","6,246.00","6,246.00","","-1.42%"
"14-12-2009","6,336.14","6,336.14","6,336.14","6,336.14","","-0.23%"
"11-12-2009","6,350.50","6,350.50","6,350.50","6,350.50","","-0.34%"
"10-12-2009","6,372.06","6,372.06","6,372.06","6,372.06","","0.44%"
"09-12-2009","6,343.96","6,343.96","6,343.96","6,343.96","","-0.70%"
"08-12-2009","6,388.56","6,388.56","6,388.56","6,388.56","","1.60%"
"07-12-2009","6,287.74","6,287.74","6,287.74","6,287.74","","-0.83%"
"04-12-2009","6,340.10","6,340.10","6,340.10","6,340.10","","-0.44%"
"03-12-2009","6,368.38","6,368.38","6,368.38","6,368.38","","0.16%"
"02-12-2009","6,357.90","6,357.90","6,357.90","6,357.90","","0.03%"
"01-12-2009","6,356.30","6,356.30","6,356.30","6,356.30","","1.77%"
"30-11-2009","6,245.49","6,245.49","6,245.49","6,245.49","","1.84%"
"27-11-2009","6,132.60","6,132.60","6,132.60","6,132.60","","-1.27%"
"26-11-2009","6,211.80","6,211.80","6,211.80","6,211.80","","-2.01%"
"25-11-2009","6,339.11","6,339.11","6,339.11","6,339.11","","0.35%"
"24-11-2009","6,317.26","6,317.26","6,317.26","6,317.26","","-0.25%"
"23-11-2009","6,333.39","6,333.39","6,333.39","6,333.39","","1.01%"
"20-11-2009","6,269.95","6,269.95","6,269.95","6,269.95","","1.27%"
"19-11-2009","6,191.25","6,191.25","6,191.25","6,191.25","","-1.30%"
"18-11-2009","6,272.78","6,272.78","6,272.78","6,272.78","","-0.15%"
"17-11-2009","6,282.16","6,282.16","6,282.16","6,282.16","","0.08%"
"16-11-2009","6,276.92","6,276.92","6,276.92","6,276.92","","1.18%"
"13-11-2009","6,203.57","6,203.57","6,203.57","6,203.57","","0.93%"
"12-11-2009","6,146.15","6,146.15","6,146.15","6,146.15","","-1.02%"
"11-11-2009","6,209.76","6,209.76","6,209.76","6,209.76","","2.50%"
"10-11-2009","6,058.10","6,058.10","6,058.10","6,058.10","","-0.34%"
"09-11-2009","6,078.83","6,078.83","6,078.83","6,078.83","","2.13%"
"06-11-2009","5,951.91","5,951.91","5,951.91","5,951.91","","0.66%"
"05-11-2009","5,912.80","5,912.80","5,912.80","5,912.80","","1.16%"
"04-11-2009","5,844.86","5,844.86","5,844.86","5,844.86","","3.22%"
"03-11-2009","5,662.60","5,662.60","5,662.60","5,662.60","","-3.14%"
"30-10-2009","5,846.03","5,846.03","5,846.03","5,846.03","","-0.82%"
"29-10-2009","5,894.12","5,894.12","5,894.12","5,894.12","","-1.56%"
"28-10-2009","5,987.82","5,987.82","5,987.82","5,987.82","","-0.42%"
"27-10-2009","6,012.97","6,012.97","6,012.97","6,012.97","","-2.50%"
"26-10-2009","6,167.03","6,167.03","6,167.03","6,167.03","","-0.52%"
"23-10-2009","6,199.50","6,199.50","6,199.50","6,199.50","","0.17%"
"22-10-2009","6,188.98","6,188.98","6,188.98","6,188.98","","-1.48%"
"21-10-2009","6,282.03","6,282.03","6,282.03","6,282.03","","-0.99%"
"20-10-2009","6,345.15","6,345.15","6,345.15","6,345.15","","-0.53%"
"17-10-2009","6,379.08","6,379.08","6,379.08","6,379.08","","-0.01%"
"16-10-2009","6,379.50","6,379.50","6,379.50","6,379.50","","0.70%"
"15-10-2009","6,334.84","6,334.84","6,334.84","6,334.84","","-0.15%"
"14-10-2009","6,344.64","6,344.64","6,344.64","6,344.64","","1.26%"
"12-10-2009","6,265.40","6,265.40","6,265.40","6,265.40","","2.21%"
"09-10-2009","6,130.20","6,130.20","6,130.20","6,130.20","","-1.14%"
"08-10-2009","6,200.92","6,200.92","6,200.92","6,200.92","","0.33%"
"07-10-2009","6,180.46","6,180.46","6,180.46","6,180.46","","-0.83%"
"06-10-2009","6,232.12","6,232.12","6,232.12","6,232.12","","0.49%"
"05-10-2009","6,202.04","6,202.04","6,202.04","6,202.04","","-1.58%"
"01-10-2009","6,301.54","6,301.54","6,301.54","6,301.54","","-0.01%"
"30-09-2009","6,302.19","6,302.19","6,302.19","6,302.19","","1.54%"
"29-09-2009","6,206.65","6,206.65","6,206.65","6,206.65","","0.97%"
"25-09-2009","6,147.23","6,147.23","6,147.23","6,147.23","","-0.55%"
"24-09-2009","6,181.47","6,181.47","6,181.47","6,181.47","","0.33%"
"23-09-2009","6,160.91","6,160.91","6,160.91","6,160.91","","-1.00%"
"22-09-2009","6,223.21","6,223.21","6,223.21","6,223.21","","0.89%"
"18-09-2009","6,168.19","6,168.19","6,168.19","6,168.19","","0.21%"
"17-09-2009","6,155.18","6,155.18","6,155.18","6,155.18","","0.14%"
"16-09-2009","6,146.31","6,146.31","6,146.31","6,146.31","","1.35%"
"15-09-2009","6,064.15","6,064.15","6,064.15","6,064.15","","1.74%"
"14-09-2009","5,960.63","5,960.63","5,960.63","5,960.63","","-0.41%"
"11-09-2009","5,985.39","5,985.39","5,985.39","5,985.39","","0.24%"
"10-09-2009","5,971.09","5,971.09","5,971.09","5,971.09","","0.12%"
"09-09-2009","5,964.20","5,964.20","5,964.20","5,964.20","","0.19%"
"08-09-2009","5,953.08","5,953.08","5,953.08","5,953.08","","0.47%"
"07-09-2009","5,925.39","5,925.39","5,925.39","5,925.39","","2.19%"
"04-09-2009","5,798.37","5,798.37","5,798.37","5,798.37","","1.89%"
"03-09-2009","5,690.74","5,690.74","5,690.74","5,690.74","","-0.32%"
"02-09-2009","5,708.82","5,708.82","5,708.82","5,708.82","","-0.37%"
"01-09-2009","5,729.90","5,729.90","5,729.90","5,729.90","","-0.78%"
"31-08-2009","5,774.96","5,774.96","5,774.96","5,774.96","","-1.48%"
"28-08-2009","5,861.96","5,861.96","5,861.96","5,861.96","","0.95%"
"27-08-2009","5,806.62","5,806.62","5,806.62","5,806.62","","0.16%"
"26-08-2009","5,797.53","5,797.53","5,797.53","5,797.53","","0.47%"
"25-08-2009","5,770.53","5,770.53","5,770.53","5,770.53","","0.36%"
"24-08-2009","5,750.03","5,750.03","5,750.03","5,750.03","","2.52%"
"21-08-2009","5,608.87","5,608.87","5,608.87","5,608.87","","1.70%"
"20-08-2009","5,515.01","5,515.01","5,515.01","5,515.01","","1.36%"
"19-08-2009","5,441.06","5,441.06","5,441.06","5,441.06","","-1.45%"
"18-08-2009","5,521.30","5,521.30","5,521.30","5,521.30","","1.66%"
"17-08-2009","5,430.95","5,430.95","5,430.95","5,430.95","","-4.20%"
"14-08-2009","5,668.78","5,668.78","5,668.78","5,668.78","","-0.54%"
"13-08-2009","5,699.66","5,699.66","5,699.66","5,699.66","","3.31%"
"12-08-2009","5,517.09","5,517.09","5,517.09","5,517.09","","-0.31%"
"11-08-2009","5,534.22","5,534.22","5,534.22","5,534.22","","0.76%"
"10-08-2009","5,492.49","5,492.49","5,492.49","5,492.49","","-0.97%"
"07-08-2009","5,546.33","5,546.33","5,546.33","5,546.33","","-2.27%"
"06-08-2009","5,675.13","5,675.13","5,675.13","5,675.13","","-2.31%"
"05-08-2009","5,809.57","5,809.57","5,809.57","5,809.57","","0.29%"
"04-08-2009","5,792.67","5,792.67","5,792.67","5,792.67","","-0.65%"
"03-08-2009","5,830.35","5,830.35","5,830.35","5,830.35","","1.63%"
"31-07-2009","5,737.09","5,737.09","5,737.09","5,737.09","","1.42%"
"30-07-2009","5,656.66","5,656.66","5,656.66","5,656.66","","1.30%"
"29-07-2009","5,584.33","5,584.33","5,584.33","5,584.33","","-1.11%"
"28-07-2009","5,646.92","5,646.92","5,646.92","5,646.92","","-0.18%"
"27-07-2009","5,657.08","5,657.08","5,657.08","5,657.08","","0.09%"
"24-07-2009","5,652.04","5,652.04","5,652.04","5,652.04","","1.01%"
"23-07-2009","5,595.44","5,595.44","5,595.44","5,595.44","","2.84%"
"22-07-2009","5,441.00","5,441.00","5,441.00","5,441.00","","-1.57%"
"21-07-2009","5,527.70","5,527.70","5,527.70","5,527.70","","-0.74%"
"20-07-2009","5,568.72","5,568.72","5,568.72","5,568.72","","2.91%"
"17-07-2009","5,411.29","5,411.29","5,411.29","5,411.29","","3.39%"
"16-07-2009","5,233.70","5,233.70","5,233.70","5,233.70","","-0.05%"
"15-07-2009","5,236.32","5,236.32","5,236.32","5,236.32","","2.97%"
"14-07-2009","5,085.26","5,085.26","5,085.26","5,085.26","","3.47%"
"13-07-2009","4,914.79","4,914.79","4,914.79","4,914.79","","-0.68%"
"10-07-2009","4,948.21","4,948.21","4,948.21","4,948.21","","-1.89%"
"09-07-2009","5,043.45","5,043.45","5,043.45","5,043.45","","0.07%"
"08-07-2009","5,040.16","5,040.16","5,040.16","5,040.16","","-2.93%"
"07-07-2009","5,192.48","5,192.48","5,192.48","5,192.48","","0.88%"
"06-07-2009","5,147.40","5,147.40","5,147.40","5,147.40","","-5.75%"
"03-07-2009","5,461.26","5,461.26","5,461.26","5,461.26","","1.73%"
"02-07-2009","5,368.20","5,368.20","5,368.20","5,368.20","","0.19%"
"01-07-2009","5,358.01","5,358.01","5,358.01","5,358.01","","1.16%"
"30-06-2009","5,296.58","5,296.58","5,296.58","5,296.58","","-1.92%"
"29-06-2009","5,400.02","5,400.02","5,400.02","5,400.02","","0.00%"
"26-06-2009","5,400.02","5,400.02","5,400.02","5,400.02","","3.15%"
"25-06-2009","5,235.08","5,235.08","5,235.08","5,235.08","","-1.19%"
"24-06-2009","5,298.16","5,298.16","5,298.16","5,298.16","","1.08%"
"23-06-2009","5,241.45","5,241.45","5,241.45","5,241.45","","0.28%"
"22-06-2009","5,226.95","5,226.95","5,226.95","5,226.95","","-1.80%"
"19-06-2009","5,322.95","5,322.95","5,322.95","5,322.95","","1.46%"
"18-06-2009","5,246.17","5,246.17","5,246.17","5,246.17","","-2.41%"
"17-06-2009","5,375.47","5,375.47","5,375.47","5,375.47","","-3.58%"
"16-06-2009","5,574.90","5,574.90","5,574.90","5,574.90","","0.78%"
"15-06-2009","5,531.62","5,531.62","5,531.62","5,531.62","","-2.17%"
"12-06-2009","5,654.27","5,654.27","5,654.27","5,654.27","","-1.15%"
"11-06-2009","5,719.84","5,719.84","5,719.84","5,719.84","","-0.34%"
"10-06-2009","5,739.53","5,739.53","5,739.53","5,739.53","","2.34%"
"09-06-2009","5,608.04","5,608.04","5,608.04","5,608.04","","2.73%"
"08-06-2009","5,458.86","5,458.86","5,458.86","5,458.86","","-3.42%"
"05-06-2009","5,652.34","5,652.34","5,652.34","5,652.34","","0.31%"
"04-06-2009","5,634.78","5,634.78","5,634.78","5,634.78","","0.97%"
"03-06-2009","5,580.81","5,580.81","5,580.81","5,580.81","","0.12%"
"02-06-2009","5,574.12","5,574.12","5,574.12","5,574.12","","-0.10%"
"01-06-2009","5,579.85","5,579.85","5,579.85","5,579.85","","1.82%"
"29-05-2009","5,480.11","5,480.11","5,480.11","5,480.11","","2.58%"
"28-05-2009","5,342.36","5,342.36","5,342.36","5,342.36","","1.43%"
"27-05-2009","5,267.14","5,267.14","5,267.14","5,267.14","","3.87%"
"26-05-2009","5,070.90","5,070.90","5,070.90","5,070.90","","-2.85%"
"25-05-2009","5,219.76","5,219.76","5,219.76","5,219.76","","-0.02%"
"22-05-2009","5,220.91","5,220.91","5,220.91","5,220.91","","0.66%"
"21-05-2009","5,186.89","5,186.89","5,186.89","5,186.89","","-1.39%"
"20-05-2009","5,260.08","5,260.08","5,260.08","5,260.08","","-1.12%"
"19-05-2009","5,319.42","5,319.42","5,319.42","5,319.42","","-0.11%"
"18-05-2009","5,325.19","5,325.19","5,325.19","5,325.19","","17.74%"
"15-05-2009","4,522.65","4,522.65","4,522.65","4,522.65","","2.18%"
"14-05-2009","4,426.36","4,426.36","4,426.36","4,426.36","","-1.14%"
"13-05-2009","4,477.25","4,477.25","4,477.25","4,477.25","","-1.25%"
"12-05-2009","4,533.71","4,533.71","4,533.71","4,533.71","","3.56%"
"11-05-2009","4,377.93","4,377.93","4,377.93","4,377.93","","-1.82%"
"08-05-2009","4,459.27","4,459.27","4,459.27","4,459.27","","-1.72%"
"07-05-2009","4,537.12","4,537.12","4,537.12","4,537.12","","1.62%"
"06-05-2009","4,464.63","4,464.63","4,464.63","4,464.63","","-1.01%"
"05-05-2009","4,510.02","4,510.02","4,510.02","4,510.02","","0.22%"
"04-05-2009","4,500.26","4,500.26","4,500.26","4,500.26","","5.18%"
"29-04-2009","4,278.54","4,278.54","4,278.54","4,278.54","","3.32%"
"28-04-2009","4,141.09","4,141.09","4,141.09","4,141.09","","-3.10%"
"27-04-2009","4,273.67","4,273.67","4,273.67","4,273.67","","-0.31%"
"24-04-2009","4,286.93","4,286.93","4,286.93","4,286.93","","1.67%"
"23-04-2009","4,216.52","4,216.52","4,216.52","4,216.52","","2.80%"
"22-04-2009","4,101.50","4,101.50","4,101.50","4,101.50","","-1.04%"
"21-04-2009","4,144.60","4,144.60","4,144.60","4,144.60","","-0.35%"
"20-04-2009","4,159.13","4,159.13","4,159.13","4,159.13","","-0.22%"
"17-04-2009","4,168.14","4,168.14","4,168.14","4,168.14","","0.44%"
"16-04-2009","4,149.81","4,149.81","4,149.81","4,149.81","","-3.29%"
"15-04-2009","4,290.96","4,290.96","4,290.96","4,290.96","","3.00%"
"13-04-2009","4,165.93","4,165.93","4,165.93","4,165.93","","1.21%"
"09-04-2009","4,115.95","4,115.95","4,115.95","4,115.95","","-0.03%"
"08-04-2009","4,117.08","4,117.08","4,117.08","4,117.08","","2.65%"
"06-04-2009","4,010.72","4,010.72","4,010.72","4,010.72","","1.42%"
"02-04-2009","3,954.66","3,954.66","3,954.66","3,954.66","","4.93%"
"01-04-2009","3,769.02","3,769.02","3,769.02","3,769.02","","1.30%"
"31-03-2009","3,720.51","3,720.51","3,720.51","3,720.51","","1.44%"
"30-03-2009","3,667.79","3,667.79","3,667.79","3,667.79","","-4.20%"
